id,title,tags
313922,Green Room,skinhead heroin music cover-up murder suspense gore ducttape swastika pitbull witnesstomurder meatcleaver bittenintheneck neonazi punkband fireextinguisher mumblegore killerdog mauling boxcutter feedback micstand antonyelchin imogenpoots aliashawkat horror crime thriller jeremysaulnier
14474,The Oh in Ohio,sex adultery depression infidelity nightclub nudity orgasm promise bikini guru love lesbian lust drug therapy pleasure parkerposey dannydevito paulrudd comedy drama romance billykent
199933,Atlas Shrugged Part III: Who is John Galt?,trilogy aynrand ericallankramer robmorrow stephentobolowsky drama sciencefiction mystery jamesmanera
13685,Bottle Rocket,brotherbrotherrelationship robbery burglar languagebarrier motel independentfilm psychiatrichospital maid theft nervousbreakdown escapade laundryroom lukewilson owenwilson lumicavazos comedy crime drama wesanderson
8744,Albino Alligator,brotherbrotherrelationship bar gun hostage siege police suspense mattdillon fayedunaway garysinise crime drama thriller kevinspacey
38428,"Gandhi, My Father",biography mahatmagandhi tragedy darshanjariwala akshayekhanna bhumikachawla drama foreign history ferozabbaskhan
8847,Standard Operating Procedure,prison prisoner jailguard prisoncell bagdad iraq photography detentioncamp torture soldier humiliation javaldavis kendavis tonydiaz documentary errolmorris
39269,Out of the Blue,punk independentfilm comingofage teenagegirl alcoholicfather dennishopper raymondburr sharonfarrell drama dennishopper
39269,Out of the Blue,punk independentfilm comingofage teenagegirl alcoholicfather karlurban tandiwright simonferry drama robertsarkies
46838,Tucker and Dale vs Evil,cabin chainsaw hillbilly bodyinchipper cutoffjeans alantudyk tylerlabine katrinabowden comedy horror elicraig
51384,"Lovely, Still",independentfilm martinlandau ellenburstyn adamscott drama romance nicholasfackler
56930,Tycoon,mountains engineer railroad ethics johnwayne laraineday cedrichardwicke action drama romance richardwallace
41730,Desert Blue,bomb fire fbi quarantine independentfilm waterpark bonfire explosives four-wheelers soda aqueduct beerbong gianticecreamcone caseyaffleck katehudson brendansextoniii comedy drama morganj.freeman
18442,Decoys,kimpoirier stefanievonpfetten eliastoufexis horror sciencefiction thriller matthewhastings
298312,The Visit,rapmusic pennsylvania brothersisterrelationship farm grandparents murder children independentfilm farmhouse singlemother violence oven foundfootage hideandseek diaper oliviadejonge edoxenbould kathrynhahn horror thriller m.nightshyamalan
11600,Redacted,iraq iraqwar izzydiaz robdevaney tyjones drama war briandepalma
71547,Fascination,beach murder jacquelinebisset adamgarcia jamesnaughton romance thriller klausmenzel
57876,Area 51,foundfootage area51 reidwarner darrinbragg benrovner horror thriller sciencefiction orenpeli
77495,Sleep Tight,barcelonaspain blackmail concierge caretaker stalking apartmentbuilding peephole chloroform luistosar martaetura albertosanjuan thriller jaumebalagueró
13849,The Cottage,ransom hostage hostagedrama andyserkis reeceshearsmith jenniferellison horror comedy crime thriller paulandrewwilliams
14849,Dead Like Me: Life After Death,suicide lifeanddeath coma afterlife ellenmuth jasmineguy callumblue drama fantasy comedy stephenherek
12486,Farce of the Penguins,penguin balzen antarctic samuell.jackson jimbelushi whoopigoldberg comedy documentary bobsaget
19615,Flying By,billyraycyrus heatherlocklear ahnaisechristmas drama
244403,Rudderless,fathersonrelationship rockband grievingfather billycrudup antonyelchin felicityhuffman music drama comedy williamh.macy
292481,Henry & Me,baseball surrealism children newyorkyankees richardgere luisguzmán chazzpalminteri family animation barrettesposito
340816,Christmas Eve,photographer surgeon orchestra doctor caraccident poweroutage stuckinelevator elevator christmas patrickstewart cherylhines garycole romance comedy mitchdavis
78814,We Have Your Husband,teripolo esaimorales nicholasgonzalez tvmovie crime drama thriller ericbross
297596,Dying of the Light,cia retirement espionage terrorism nicolascage antonyelchin alexanderkarim thriller drama paulschrader
299552,Born Of War,gun oil secretservice womandirector mina jamesfrain sofiablack-d'elia lydialeonard action thriller war vickyjewson
11935,Capricorn One,helicopter nasa texas spacecraft beguilement cropduster conspiracy escape astronaut desert missiontomars investigativereporter launchpad elliottgould jamesbrolin brendavaccaro drama action thriller sciencefiction peterhyams
113406,Should've Been Romeo,paulben-victor edasner jordennthompson comedy drama marciabennett
447027,Running Forever,family
290825,Yoga Hosers,canada nazis sequel spinoff ancientevil lily-rosedepp harleyquinnsmith justinlong comedy fantasy horror thriller kevinsmith
361159,Navy Seals vs. Zombies,louisiana navyseal zombie violence infected walkingdead batonrouge edquinn michaeldudikoff rickfox horror action stantonbarrett
12555,I Served the King of England,expensiverestaurant luxury adolfhitler prague sudetendeutsch littleboy nazigermany ivanbarnev oldřichkaiser juliajentsch comedy drama jiřímenzel
31175,Soul Kitchen,adambousdoukos birolünel moritzbleibtreu drama comedy fatihakin
12498,Sling Blade,independentfilm repairshop southern deaththreat story religiousart fatherfigure billybobthornton dwightyoakam j.t.walsh drama billybobthornton
77949,The Awakening,suicide england classroom investigation supernatural murder children haunting teacher author fear estate con discovery ghost governess rebeccahall dominicwest imeldastaunton horror thriller nickmurphy
1690,Hostel,bathroom sex amsterdam europe brothel slovakia backpacker horror gore blood torture businesscard doberman hostel surgery eliteclub fingers jayhernandez derekrichardson eythorgudjonsson horror eliroth
8435,A Cock and Bull Story,adaptation filminafilm stevecoogan robbrydon keeleyhawes comedy drama michaelwinterbottom
64720,Take Shelter,shelter endoftheworld sanity apocalypse michaelshannon jessicachastain katymixon thriller drama jeffnichols
49365,Lady in White,smalltown boy murder maniac ghost thesixties lukashaas lencariou alexrocco horror thriller franklaloggia
11404,Driving Lessons,auto autoritianeducation independentfilm teacher lauralinney rupertgrint juliewalters drama comedy jeremybrock
300706,Let's Kill Ward's Wife,wifemurder murderplot patrickwilson scottfoley amyacker comedy scottfoley
16337,The Texas Chainsaw Massacre 2,hammer gore slasher chainsaw bhorror dennishopper carolinewilliams jimsiedow horror tobehooper
11577,Pat Garrett & Billy the Kid,sheriff aging billythekid lawlessness gunbattle gore breast oldfriends flogging manslapsawoman patgarrett manhunt jamescoburn kriskristofferson richardjaeckel western sampeckinpah
77987,Only God Forgives,bangkok suicidal arthouse neo-noir drugtrafficker verylittledialogue emasculation ryangosling kristinscottthomas gordonbrown drama thriller crime nicolaswindingrefn
40185,Camping Sauvage,denislavant isildlebesco pascalbongard drama romance christopheali
68202,Without Men,womandirector evalongoria christianslater oscarnunez comedy romance gabrielatagliavini
8981,Dear Frankie,scotland fathersonrelationship singleparent lossoffather violentfather letter ship father littleboy independentfilm deaf womandirector gerardbutler emilymortimer jackmcelhone drama family shonaauerbach
10914,All Hat,indianterritory horse ranch stetson urbanisierung bestfriend rachaelleighcook lukekirby keithcarradine action comedy drama western leonardfarlinger
50848,The Names of Love,femalenudity political votingresults jacquesgamblin saraforestier zinedinesoualem drama comedy romance michelleclerc
166624,Treading Water,fish boy parenting firstlove troubledchildhood childpsychologist womandirector synchronizedswimming selfacceptance parentaladvisor douglassmith zoëkravitz ariadnagil drama comedy analeinecalymayor
10822,Savage Grace,mother sex adultery nudity scandal son love murder true teenager gayman incest socialite juliannemoore stephendillane eddieredmayne drama tomkalin
10844,Out of the Blue,newzealand gunrampage police independentfilm neighbor personrunningamok dennishopper raymondburr sharonfarrell drama dennishopper
10844,Out of the Blue,newzealand gunrampage police independentfilm neighbor personrunningamok karlurban tandiwright simonferry drama robertsarkies
9336,Police Academy,trainer recruit shenanigan policeacademy steveguttenberg kimcattrall g.w.bailey comedy crime hughwilson
5689,The Blue Lagoon,sexualidentity shipwreck lovers stranded marooned pacificisland teenager desertedisland tropicalisland lostatsea brookeshields christopheratkins leomckern romance adventure drama randalkleiser
712,Four Weddings and a Funeral,upperclass loveatfirstsight weddingvows marriageproposal yuppie loveofone'slife lonewolf snob witness bride bridegroom bridesmaid funeral clumsyfellow friendship wedding gaycouple hughgrant andiemacdowell jamesfleet comedy drama romance mikenewell
13342,Fast Times at Ridgemont High,sex basedonnovel nudity friendship highschool shoppingmall bikini bong teacher comingofage marijuana lossofvirginity drughumor teenmovie rock'n'roll stoner irreverence teencomedy dreamsequence conveniencestore teenagepregnancy womandirector abortion surferdude seanpenn jenniferjasonleigh judgereinhold comedy amyheckerling
10339,Moby Dick,basedonnovel captain boat obsession shipwreck strokeoffate whale walrus revenge gregorypeck richardbasehart leogenn adventure drama johnhuston
1429,25th Hour,prison prisoner dream drugdealer nightclub americandream malefriendship melancholy girlfriend friendship aftercreditsstinger edwardnorton philipseymourhoffman barrypepper crime drama spikelee
9303,Bound,prison women'sprison suspense mafia lesbian gangster ex-con womandirector jennifertilly ginagershon joepantoliano crime drama romance thriller lillywachowski
641,Requiem for a Dream,drugaddiction junkie heroin speed diet unsociability illegalprostitution ellenburstyn jaredleto jenniferconnelly crime drama darrenaronofsky
27686,State Fair,statefair jeannecrain danaandrews dickhaymes music romance walterlang
65749,Tango,dancer tango musical love miguelángelsolá cecilianarova míamaestro drama foreign romance carlossaura
6106,Salvador,civilwar dictator journalist guerrilla lossoflover revolution warcorrespondent civilrightsmovement picturejournalist elsalvador dictatorship jameswoods jimbelushi michaelmurphy drama oliverstone
252680,Moms' Night Out,wifehusbandrelationship stress children motherdaughterrelationship parenthood parenting parentchildrelationship duringcreditsstinger sarahdrew seanastin patriciaheaton comedy jonerwin
141,Donnie Darko,parentskidsrelationship airplane timetravel schoolpresentation schoolperformance suburbia vision morality teenager jakegyllenhaal jenamalone patrickswayze fantasy drama mystery richardkelly
66607,Saving Private Perez,joaquíncosio gerardotaracena jaimecamil action comedy foreign betogómez
17139,Character,lawandethics jandecleir fedjavanhuêt bettyschuurman drama foreign history mikevandiem
12079,Spun,independentfilm speedfreak junkycop boytoy pornmagazine dopeselling crank handcuffedtoabed cctv veterinaryclinic needlepoint needle olderwomanyoungerwomanrelationship telephonesex jasonschwartzman mickeyrourke brittanymurphy comedy crime drama jonasåkerlund
39800,Life During Wartime,darkcomedy independentfilm allysheedy paulreubens shirleyhenderson comedy drama toddsolondz
4550,Sympathy for Lady Vengeance,independentfilm choimin-sik leeyoung-ae kwonyea-young drama thriller parkchan-wook
